hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date
Resort Hotel,0,124.0,2017,April,15,9,4.0,6.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,2,No Deposit,493,207,0,Contract,80.0,0,0,Check-Out,2017-04-23,2017-04-09
City Hotel,0,129.0,2016,May,22,22,2.0,0.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,105.3,0,2,Check-Out,2016-05-24,2016-05-22
City Hotel,0,7.0,2015,December,52,23,2.0,5.0,1,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,207,0,Transient,59.14,0,0,Check-Out,2015-12-30,2015-12-23
City Hotel,0,7.0,2015,September,37,8,0.0,3.0,1,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,95.0,0,0,Check-Out,2015-09-11,2015-09-08
Resort Hotel,1,131.0,2016,August,42,9,2.0,1.0,2,0.0,0.0,BB,,Groups,Corporate,0,0,0,A,A,1,No Deposit,14,207,0,Transient-Party,55.0,0,0,Canceled,2016-09-23,2017-06-08
City Hotel,1,16.0,2016,June,25,13,1.0,2.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,132.33,0,0,Canceled,2016-05-28,2016-06-13
City Hotel,1,27.0,2016,April,18,29,1.0,2.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,177.0,0,0,Canceled,2016-04-04,2016-04-29
City Hotel,1,5.0,2015,September,39,20,2.0,0.0,2,0.0,0.0,BB,,Corporate,Corporate,1,1,0,A,A,0,Non Refund,78,207,0,Transient,100.0,0,0,Canceled,2015-09-15,2015-09-20
Resort Hotel,0,364.0,2016,October,42,12,2.0,5.0,2,0.0,0.0,BB,,Groups,Corporate,0,0,0,A,A,1,No Deposit,14,223,0,Transient-Party,66.0,0,0,Check-Out,2016-10-19,2016-10-12
City Hotel,0,35.0,2017,March,11,13,1.0,2.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,207,0,Transient,66.81,0,1,Check-Out,2017-03-16,2017-03-13
City Hotel,0,0.0,2015,October,42,14,0.0,2.0,1,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,109.0,0,0,Check-Out,2015-10-16,2015-10-14
Resort Hotel,1,125.0,2017,July,28,15,2.0,5.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,207,0,Transient,211.89000000000001,0,0,Canceled,2017-04-03,2017-07-15
City Hotel,0,157.0,2017,March,12,23,1.0,3.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,207,0,Transient,57.59,0,1,Check-Out,2017-03-27,2017-03-23
Resort Hotel,0,0.0,2017,January,2,13,1.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,207,0,Transient,34.0,0,0,Check-Out,2017-01-16,2017-01-13
Resort Hotel,0,43.0,2017,July,28,12,1.0,4.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240,207,0,Transient,211.89000000000001,0,1,Check-Out,2017-07-17,2017-07-12
Resort Hotel,0,3.0,2017,August,22,1,0.0,1.0,1,0.0,0.0,BB,,Corporate,Corporate,0,0,4,A,A,0,No Deposit,14,116,0,Transient,75.0,1,0,Check-Out,2017-06-02,2017-06-08
City Hotel,1,78.0,2016,April,15,8,0.0,1.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,90.9,0,0,Canceled,2016-02-15,2016-04-08
City Hotel,0,66.0,2016,February,7,8,1.0,2.0,3,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,207,0,Transient,85.0,0,1,Check-Out,2016-02-11,2016-02-08
City Hotel,1,184.0,2016,October,42,12,0.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,14,207,0,Transient,98.1,0,0,Canceled,2016-10-07,2016-10-12
City Hotel,0,44.0,2017,August,1,1,2.0,0.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,1,No Deposit,14,207,0,Transient-Party,65.0,0,1,Check-Out,2017-01-03,2017-06-08
City Hotel,0,215.0,2016,November,48,21,1.0,2.0,1,0.0,0.0,BB,,Groups,Corporate,0,0,0,A,A,0,No Deposit,14,233,0,Transient,75.0,0,1,Check-Out,2016-11-24,2016-11-21
City Hotel,1,65.0,2015,September,36,5,1.0,1.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,207,0,Transient,62.0,0,0,Canceled,2015-07-25,2015-09-05
City Hotel,0,48.0,2017,February,8,22,0.0,2.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient-Party,65.0,0,1,Check-Out,2017-02-24,2017-02-22
Resort Hotel,1,23.0,2016,August,32,4,0.0,3.0,2,1.0,0.0,HB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,207,0,Transient,211.89000000000001,0,0,Canceled,2016-07-30,2016-08-04
Resort Hotel,0,56.0,2016,August,33,9,0.0,5.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,207,0,Transient,211.89000000000001,1,1,Check-Out,2016-08-14,2016-08-09
City Hotel,0,224.0,2015,October,40,2,1.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,207,0,Transient-Party,65.0,0,0,Check-Out,2015-10-05,2015-10-02
City Hotel,1,86.0,2015,September,37,9,0.0,2.0,2,0.0,0.0,BB,,Groups,Corporate,0,0,0,A,A,0,No Deposit,14,207,0,Transient-Party,110.0,0,0,Canceled,2015-06-30,2015-09-09
Resort Hotel,1,275.0,2016,July,29,11,1.0,5.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,85.5,0,0,Canceled,2015-10-12,2016-07-11
City Hotel,0,0.0,2016,March,13,20,2.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,207,0,Transient,124.2,0,0,Check-Out,2016-03-25,2016-03-20
City Hotel,1,342.0,2015,September,39,24,2.0,4.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Transient,170.0,0,0,Canceled,2015-08-21,2015-09-24
City Hotel,0,141.0,2016,July,29,14,0.0,3.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,207,0,Transient-Party,103.5,0,1,Check-Out,2016-07-17,2016-07-14
City Hotel,1,219.0,2017,July,27,8,0.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,107.1,0,0,Canceled,2017-01-24,2017-07-08
City Hotel,0,44.0,2016,December,49,3,2.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85,207,0,Transient,87.2,0,0,Check-Out,2016-12-07,2016-12-03
City Hotel,1,85.0,2016,August,32,3,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,119.7,0,0,Canceled,2016-05-10,2016-08-03
City Hotel,1,251.0,2016,March,13,22,0.0,3.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,207,93,Transient,125.0,0,0,Canceled,2015-10-16,2016-03-22
City Hotel,1,60.0,2016,April,18,30,1.0,1.0,1,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,9,No Deposit,9,207,0,Transient,143.1,0,0,Canceled,2016-03-22,2016-04-30
Resort Hotel,1,385.875,2016,May,20,12,0.0,2.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient-Party,67.0,0,0,Canceled,2016-03-04,2016-05-12
City Hotel,0,385.875,2017,July,27,4,0.0,2.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,207,0,Transient-Party,114.4,0,0,Check-Out,2017-07-06,2017-07-04
City Hotel,1,28.0,2017,February,7,13,1.0,3.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient,74.8,0,0,Canceled,2017-02-03,2017-02-13
City Hotel,1,26.0,2016,November,47,19,1.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,104.0,0,1,Canceled,2016-10-27,2016-11-19
City Hotel,0,7.0,2017,May,22,31,0.0,1.0,1,0.0,0.0,BB,,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14,238,0,Transient,65.0,0,0,Check-Out,2017-06-01,2017-05-31
Resort Hotel,1,0.0,2016,April,15,7,0.0,1.0,1,0.0,0.0,BB,,Direct,Direct,0,0,4,A,A,0,No Deposit,14,207,0,Transient,56.0,0,0,Canceled,2016-04-07,2016-04-07
Resort Hotel,0,0.0,2017,February,8,22,0.0,1.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,E,E,0,No Deposit,14,207,0,Transient,80.0,0,0,Check-Out,2017-02-23,2017-02-22
Resort Hotel,0,152.0,2016,April,17,20,0.0,4.0,2,0.0,0.0,BB,,Groups,Direct,0,0,0,A,C,0,No Deposit,14,207,0,Transient-Party,51.0,0,1,Check-Out,2016-04-24,2016-04-20
Resort Hotel,0,11.0,2015,November,48,27,0.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,207,0,Transient,46.4,0,2,Check-Out,2015-11-29,2015-11-27
City Hotel,1,56.0,2016,June,26,20,1.0,2.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,94.5,0,0,Canceled,2016-04-25,2016-06-20
City Hotel,0,37.0,2017,August,18,4,2.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,207,0,Transient,179.0,0,2,Check-Out,2017-05-09,2017-06-08
Resort Hotel,1,0.0,2016,November,46,7,1.0,0.0,1,0.0,0.0,BB,,Direct,Direct,0,0,0,E,E,0,No Deposit,14,207,0,Transient-Party,85.0,0,0,Canceled,2016-11-07,2016-11-07
Resort Hotel,0,58.0,2015,July,31,31,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,207,0,Transient,129.0,0,0,Check-Out,2015-08-03,2015-07-31
City Hotel,1,229.0,2017,July,28,12,1.0,4.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,14,207,0,Transient,110.0,0,0,Canceled,2016-11-25,2017-07-12
City Hotel,1,1.0,2016,February,10,28,2.0,1.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,207,0,Transient-Party,60.0,0,0,Canceled,2016-02-27,2016-02-28
City Hotel,1,55.0,2015,August,35,26,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,62.0,0,0,Canceled,2015-08-24,2015-08-26
Resort Hotel,1,248.0,2016,December,52,22,2.0,3.0,1,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,207,0,Transient,55.8,0,0,Canceled,2016-07-19,2016-12-22
Resort Hotel,0,257.0,2015,September,38,15,0.0,5.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,207,0,Contract,50.15,0,0,Check-Out,2015-09-20,2015-09-15
City Hotel,1,158.0,2016,May,22,24,0.0,2.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,207,31,Transient,130.0,0,0,Canceled,2016-01-18,2016-05-24
Resort Hotel,0,70.0,2015,September,39,22,2.0,5.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,207,0,Transient,80.63,0,0,Check-Out,2015-09-29,2015-09-22
City Hotel,0,110.0,2015,December,50,9,0.0,4.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,207,69,Transient-Party,70.0,0,0,Check-Out,2015-12-13,2015-12-09
City Hotel,1,281.0,2017,August,33,15,0.0,4.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229,207,0,Transient,90.0,0,0,Canceled,2017-08-04,2017-08-15
Resort Hotel,0,221.0,2017,April,18,30,2.0,5.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,C,1,No Deposit,14,207,0,Transient-Party,73.43,0,0,Check-Out,2017-05-07,2017-04-30
Resort Hotel,0,3.0,2017,August,3,19,0.0,1.0,1,0.0,0.0,BB,,Corporate,Corporate,1,0,1,A,A,0,No Deposit,14,459,0,Transient,39.0,1,0,Check-Out,2017-01-20,2017-06-08
City Hotel,0,46.0,2017,March,12,25,2.0,3.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,207,0,Transient,139.4,0,3,Check-Out,2017-03-30,2017-03-25
City Hotel,1,278.0,2016,August,33,11,0.0,1.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Transient,65.0,0,0,Canceled,2015-12-18,2016-08-11
City Hotel,0,5.0,2016,March,13,21,1.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,128.0,1,1,Check-Out,2016-03-26,2016-03-21
City Hotel,1,47.0,2016,August,34,20,2.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,135.9,0,1,Canceled,2016-07-21,2017-06-08
City Hotel,0,32.0,2015,November,47,20,0.0,2.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,119,207,0,Transient-Party,0.0,0,0,Check-Out,2015-11-22,2015-11-20
City Hotel,0,60.0,2017,July,30,25,0.0,3.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,117.0,0,1,Check-Out,2017-07-28,2017-07-25
Resort Hotel,0,41.0,2017,March,10,6,1.0,4.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,207,0,Transient,92.0,0,2,Check-Out,2017-03-11,2017-03-06
City Hotel,1,29.0,2016,September,40,29,0.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,139.0,0,1,Canceled,2016-09-25,2016-09-29
City Hotel,0,0.0,2015,September,39,21,1.0,2.0,1,0.0,0.0,BB,,Corporate,Corporate,1,0,1,A,D,0,No Deposit,14,40,0,Transient,65.0,0,0,Check-Out,2015-09-24,2015-09-21
City Hotel,0,25.0,2017,June,26,27,0.0,1.0,2,0.0,0.0,BB,,Corporate,Corporate,0,0,0,A,A,1,No Deposit,14,280,0,Transient-Party,100.0,0,0,Check-Out,2017-06-28,2017-06-27
City Hotel,0,385.875,2017,August,34,25,0.0,2.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,207,0,Transient-Party,114.4,0,1,Check-Out,2017-08-27,2017-08-25
Resort Hotel,1,24.0,2017,February,7,16,0.0,3.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,14,207,0,Transient,68.0,0,1,Canceled,2017-01-28,2017-02-16
City Hotel,0,37.0,2017,February,5,4,2.0,5.0,1,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,1,No Deposit,14,407,14,Transient-Party,75.0,0,0,Check-Out,2017-02-11,2017-02-04
City Hotel,0,193.0,2016,August,35,26,2.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,95.2,0,0,Check-Out,2016-08-30,2016-08-26
Resort Hotel,0,36.0,2015,October,43,20,2.0,5.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,207,0,Transient,41.33,0,1,Check-Out,2015-10-27,2015-10-20
City Hotel,0,56.0,2015,September,39,25,2.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,14,207,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29,2015-09-25
Resort Hotel,0,0.0,2015,September,40,30,0.0,1.0,2,0.0,0.0,BB,,Corporate,Corporate,0,0,0,G,G,0,No Deposit,110,207,0,Transient,90.1,0,0,Check-Out,2015-10-01,2015-09-30
City Hotel,0,138.0,2015,July,30,25,0.0,1.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,60.0,0,0,Check-Out,2015-07-26,2015-07-25
City Hotel,0,385.875,2016,October,44,23,2.0,0.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,207,0,Transient-Party,115.0,0,1,Check-Out,2016-10-25,2016-10-23
Resort Hotel,1,35.0,2017,August,35,29,0.0,3.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,A,C,1,No Deposit,250,207,0,Transient,185.0,0,1,No-Show,2017-08-29,2017-08-29
City Hotel,1,169.0,2017,July,27,5,0.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,207,0,Transient,89.4,0,1,Canceled,2017-04-24,2017-07-05
City Hotel,0,2.0,2016,April,17,23,2.0,1.0,2,2.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,G,1,No Deposit,9,207,0,Transient,211.89000000000001,0,1,Check-Out,2016-04-26,2016-04-23
Resort Hotel,0,334.0,2015,September,37,7,2.0,5.0,2,0.0,0.0,HB,,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,207,0,Transient,112.0,0,1,Check-Out,2015-09-14,2015-09-07
City Hotel,0,14.0,2015,October,42,15,0.0,2.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,99,207,0,Transient-Party,100.0,0,0,Check-Out,2015-10-17,2015-10-15
City Hotel,0,218.0,2016,August,33,13,1.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,207,0,Transient,69.33,0,0,Check-Out,2016-08-15,2016-08-13
City Hotel,0,117.0,2016,June,27,28,0.0,4.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,207,0,Transient-Party,97.75,0,1,Check-Out,2016-07-02,2016-06-28
City Hotel,0,64.0,2017,August,10,7,0.0,2.0,2,0.0,1.0,BB,,Online TA,TA/TO,0,0,0,A,F,1,No Deposit,9,207,0,Transient,115.2,0,2,Check-Out,2017-03-09,2017-06-08
Resort Hotel,0,3.0,2016,November,45,3,0.0,3.0,2,0.0,0.0,HB,,Direct,Direct,1,1,9,E,E,0,No Deposit,14,207,0,Transient,95.0,1,4,Check-Out,2016-11-06,2016-11-03
City Hotel,1,245.0,2016,July,28,6,2.0,4.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19,207,0,Transient,110.0,0,0,Canceled,2016-02-23,2016-07-06
City Hotel,0,5.0,2016,April,17,19,0.0,1.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,89.0,0,0,Check-Out,2016-04-20,2016-04-19
City Hotel,0,102.0,2017,May,22,29,1.0,4.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,124.4,0,1,Check-Out,2017-06-03,2017-05-29
City Hotel,0,11.0,2015,August,35,24,3.0,5.0,2,0.0,0.0,BB,,Direct,Direct,0,0,0,D,A,0,No Deposit,14,207,0,Transient,79.0,0,1,Check-Out,2015-09-01,2015-08-24
City Hotel,1,290.0,2015,August,32,3,1.0,1.0,2,0.0,0.0,BB,,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,207,0,Contract,62.0,0,0,Canceled,2015-01-01,2015-08-03
City Hotel,1,58.0,2017,February,6,5,2.0,0.0,2,0.0,0.0,SC,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,79.2,0,0,Canceled,2016-12-09,2017-02-05
City Hotel,1,84.0,2016,August,34,14,2.0,2.0,2,1.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,134.1,0,0,Canceled,2016-06-10,2016-08-14
City Hotel,0,3.0,2016,April,15,4,1.0,0.0,1,0.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,14,207,0,Transient,91.0,0,0,Check-Out,2016-04-05,2016-04-04
Resort Hotel,0,7.0,2017,April,17,29,2.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,207,0,Transient,115.67,0,1,Check-Out,2017-05-02,2017-04-29
Resort Hotel,0,178.0,2016,October,43,16,2.0,2.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,207,0,Transient,48.0,0,1,Check-Out,2016-10-20,2016-10-16
City Hotel,0,174.0,2017,March,10,5,2.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient-Party,90.0,0,1,Check-Out,2017-03-09,2017-03-05
Resort Hotel,0,0.0,2017,July,28,12,0.0,1.0,2,1.0,1.0,BB,,Online TA,TA/TO,0,0,0,D,G,1,No Deposit,241,207,0,Transient,126.0,1,2,Check-Out,2017-07-13,2017-07-12
City Hotel,1,385.875,2016,August,33,10,0.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,207,0,Transient,65.0,0,0,Canceled,2015-12-09,2016-08-10
City Hotel,1,151.0,2016,January,4,19,0.0,3.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,207,63,Transient-Party,80.0,0,0,Canceled,2016-01-07,2016-01-19
City Hotel,0,122.0,2016,March,14,28,1.0,2.0,2,0.0,0.0,BB,,Complementary,Direct,0,0,0,A,B,0,No Deposit,14,207,0,Transient,0.0,0,1,Check-Out,2016-03-31,2016-03-28
City Hotel,0,385.875,2017,July,28,13,0.0,2.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14,207,0,Transient-Party,122.4,0,1,Check-Out,2017-07-15,2017-07-13
Resort Hotel,0,69.0,2017,July,29,18,0.0,5.0,1,1.0,0.0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,250,207,0,Transient,211.89000000000001,1,2,Check-Out,2017-07-23,2017-07-18
City Hotel,0,75.0,2016,July,28,8,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,211.89000000000001,0,1,Check-Out,2016-07-11,2016-07-08
City Hotel,1,2.0,2017,August,14,7,1.0,2.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,207,0,Transient,171.0,0,1,Canceled,2017-04-05,2017-06-08
City Hotel,0,20.0,2016,October,41,3,1.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7,207,0,Transient,108.99,0,1,Check-Out,2016-10-06,2016-10-03
City Hotel,0,133.0,2016,July,29,12,0.0,3.0,3,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient-Party,137.7,0,2,Check-Out,2016-07-15,2016-07-12
Resort Hotel,0,1.0,2016,February,7,11,0.0,1.0,1,0.0,0.0,BB,,Offline TA/TO,TA/TO,1,0,1,A,D,0,No Deposit,339,207,0,Transient,25.0,1,0,Check-Out,2016-02-12,2016-02-11
City Hotel,1,26.0,2016,October,41,2,2.0,1.0,1,0.0,0.0,BB,,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,207,0,Transient,147.0,0,0,Canceled,2016-09-10,2016-10-02
City Hotel,1,12.0,2015,July,29,18,2.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,207,0,Transient-Party,62.0,0,0,Canceled,2015-07-18,2015-07-18
City Hotel,0,161.0,2016,November,49,28,1.0,4.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,94.0,1,3,Check-Out,2016-12-03,2016-11-28
Resort Hotel,1,299.0,2017,May,20,19,2.0,5.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,240,207,0,Transient,67.5,0,0,Canceled,2017-01-28,2017-05-19
City Hotel,0,103.0,2016,June,27,28,4.0,6.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,116.38,1,0,Check-Out,2016-07-13,2016-06-28
City Hotel,0,385.875,2016,September,40,25,2.0,0.0,2,0.0,0.0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,207,0,Transient,95.0,0,0,Check-Out,2016-09-27,2016-09-25
City Hotel,1,40.0,2016,July,31,27,0.0,2.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,135.9,0,1,Canceled,2016-06-25,2016-07-27
City Hotel,0,377.0,2016,October,42,14,0.0,2.0,2,0.0,0.0,HB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,207,0,Transient-Party,115.0,0,1,Check-Out,2016-10-16,2016-10-14
City Hotel,1,198.0,2016,September,37,9,1.0,2.0,2,0.0,0.0,BB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,207,0,Transient,120.0,0,0,Canceled,2016-03-15,2016-09-09
City Hotel,0,154.0,2016,July,29,10,2.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,207,0,Transient,111.3,0,1,Check-Out,2016-07-13,2016-07-10
City Hotel,1,145.0,2017,March,12,25,2.0,1.0,2,0.0,0.0,BB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,207,0,Transient,93.6,0,1,Canceled,2016-11-13,2017-03-25
Resort Hotel,1,124.0,2017,April,15,9,2.0,5.0,2,0.0,0.0,HB,,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,207,0,Transient,80.0,0,0,Canceled,2017-02-28,2017-04-09
City Hotel,0,120.0,2017,August,33,16,0.0,4.0,2,0.0,0.0,HB,,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,207,0,Transient-Party,183.0,0,2,Check-Out,2017-08-20,2017-08-16
